id,title,summary
202492922, Employee Is Injured When Struck By Insulation , On February 1  2012  Employee #1 was working for his employer  a roofing  contractor. Employee #1 was located on a roof and moved a load of insulation  in a wheeled cart across the roof. There were two units of insulation in the  load  and each unit weighed approximately 400 pounds. Employee #1 pulled on  the cart and the cart tipped forward off the cart  striking Employee #1. One  of the units pinned Employee #1 to the roof. Employee #1 suffered a fractured  neck and was hospitalized for treatment of his injury.                          
202488284, Employee Is Injured In Fall From Roof , On November 22  2008  Employee #1 was preparing a rooftop for a new roof. He  was walking backwards while laying out insulation on the roof. He was unaware  that he was close to the edge when he noticed the insulation was sticking  together. He gave a strong tug and stumbled back when the insulation  separated. He was injured when he tripped and fell off of the roof. He was  hospitalized for a concussion.                                                  
200677524, Employee Falls From Roof  Is Killed , At approximately 12:25 p.m. on September 20  2008  Employee #1 was working on  the flat roof of a commercial building  which was approximately  6000 square  ft. The employee was working with coworkers  spraying a foam coating on the  roof parapet which was approximately 2-ft high. The employee was standing at  the edge of the roof holding a 4-ft x 4-ft piece of rigid foam insulation   which was being used to block the sprayed foam from going over the roof edge.  He was near the corner of the building. He stepped backwards; he tripped over  the parapet and fell 25 ft. Employee #1 was killed. The employee had not been  provided with fall protection.                                                  
200784569, Insulation Installer Loses Consciousness And Dies , On August 4  2008  Employees #1  #2  and #3 were insulating the interior of a  single family home that was under construction. Employee #1 said he did not  feel well and was taking a break. He was later found unconscious  lying on the  floor. Employee #1 was pronounced dead at the hospital.                         
200775161, Employee Is Injured From Fall Through Roof Opening , On April 23  2008  Employee #1 and a coworker were installing insulation and a  rubber roof. At approximately 8:00 a.m.  Employee #1 was moving materials and  equipment outside the active work area toward the left rear roof area of the  building. While moving a microwave oven  he stepped into an unguarded hole  (covered by a 2 in. Styrofoam wedged into opening) and fell approximately  12.25 ft onto a dirt pile  which was approximately 2.5 ft high and landing on  the sloped side of the pile. Two plumbers working on the first level heard him  call and proceeded immediately to his aide. One plumber summoned emergency  medical services for an ambulance. Employee #1 was transported by the fire  department ambulance to the hospital. He was released approximately 4 hours  later. CAT scans revealed no broken bones. Employee #1 returned to work one  week later  having suffered minor bruises and scrapes.                          
201021557, Employee Fractures Pelvis In Fall From Scaffold , At approximately 1:30 p.m. on February 12  2008  Employee #1  a construction  worker  was installing insulation on a 12-ft wall. He was standing on a  26-inch wide by 8-ft long by x 6.5-ft high V-X Instant Single-Wide Span  rolling scaffold  and the scaffold tipped over. He fell onto the concrete  floor below and sustained a fractured pelvis and facial lacerations. He was  hospitalized for treatment.                                                     
200776623, Employee Pinned To Wall By Excavator Bucket , On October 24  2011 Employee #1 of Bay State Engineering Inc.  was struck by  the bucket of a mini excavator and pinned to an adjacent foundation wall. He  received scratches  contusions  and compression trauma to his right inner  thigh. Employee #1 was treated at the scene and transported to MGH for further  medical evaluation/treatment.                                                   
201694163, Employee Is Slashed And Scalded From Tar , At approximately 5:00 a.m. on July 12  2011  Employee #1  of Al Miller & Sons  Roofing Incorporated  was filling a mobile container from an elevated height  with hot tar from the mother tanker at their yard. He went to get a flashlight  and then looked into the container to see how full it was. Employee #1 turned  around  took one to two steps and heard a boom. Hot tar scalded him when it  splashed both his arms from his mid-forearm to his hands  the back of his  right thigh and the right lower portion of his back. Employee #1 was  transported to the hospital and treated for his burns. The specific cause of  the incident is unknown.                                                        
14406763, Employee Dies From Burns In Flash Fire , While engaged in vinyl tile removal at an occupied single family residence  a  work crew  including Employee #1  was using lacquer thinner  a flammable  liquid  to break the tile loose. Vapors from the thinner were ignited by an  unapproved electrically powered squirrel cage blower. Employee #1 was trapped  in the resulting fire and suffered burns over most of his body from which he  died.                                                                           
202478194, Employee Amputates Finger In Pipe Threading Machine , At approximately 10:30 a.m. on February 3  2012  Employee #1 was working for  his employer  an electrical contractor. Employee #1 was assigned the task of  operating an electrical conduit threading machine  a Ridgid Model Number 300  (an electrically-powered pipe threader). Three jaws clamped pipes from the  outside while a foot pedal would be used to rotate the pipe. Employee #1 stuck  his fingers into the back opening while the pipe was rotating in order to  determine how far the pipe was located away from the clamps. The clamps were  designed to close when they encounter resistance  and Employee #1's fingers  provided enough resistance to trigger them. The clamps closed down on Employee  #1's fingers and amputated his left middle finger. Employee #1 was transported  to St Jude Medical Center then transferred to Western Medical Center - Santa  Ana  where he was admitted for two nights for treatment.                        
202446944, Employee Injures Finger In Pipe Threading Machine , At approximately 11:45 a.m. on June 16  2007  Employee #1  a fabricator with  RCR Companies  Inc.  was operating a Landis 6C Landmaco single spindle pipe  threading machine to thread 14 in. long pieces of 3/4 in. steel pipe. Employee  #1 had actuated the machine when the third finger on his right hand became  pinched between the pipe and the machine's carriage. Coworkers came to his aid  and took him to the COMP Industrial Clinic in Corona  CA. Employee #1 was then  transferred to Corona Temecula Orthopedics Associates  also in Corona. The  medical report indicated that he suffered a partial amputation  with bone  loss  of his finger.                                                            
201797842, Employee Fractures Arm In Machine , At approximately 9:45 a.m. on November 5  2003  Employee #1 of NFU Electrical  Incorporated was wrapping plastic tape on a 10-foot long by 1-inch metal  conduit with a pipe threader machine (Serial Number 819235). Her left arm was  caught and twisted between the plastic tape and the rotating conduit   resulting in lacerations and a compound fracture to her arm. She was  transported to USC Medical Center and was hospitalized for her injuries. The  120-volt 10-ampere pipe threader machine was designed for cutting threads on  metal conduit. It was not intended for wrapping plastic tape on conduit.        
